aggregate_rating,city,index,price_range,name,location_url,url,average_cost_for_two,phone,timings,cuisines,address,rating_text,establishment,locality_verbose,votes,more_info,zipcode,locality,highlights,highlights_4/5_star,highlights_5_star_property,highlights_air_conditioned,highlights_all_day_breakfast,highlights_available_for_functions,highlights_axis_bank_-_dining_delights,highlights_board_games,highlights_breakfast,highlights_brunch,highlights_buffet,highlights_bulk_orders_accepted,highlights_cash,highlights_couple_entry_only,highlights_credit_card,highlights_dj,highlights_debit_card,highlights_delivery,highlights_desserts_and_bakes,highlights_digital_payments_accepted,highlights_dinner,highlights_disabled_friendly,highlights_family_friendly,highlights_free_parking,highlights_free_wifi,highlights_gaming_area,highlights_gluten_free_options,highlights_group_meal,highlights_halal,highlights_happy_hours,highlights_high_tea,highlights_home_delivery,highlights_indoor_seating,highlights_keto_options,highlights_kid_friendly,highlights_live_entertainment,highlights_live_music,highlights_live_sports_screening,highlights_low-intensity_music,highlights_lunch_menu,highlights_lunch,highlights_luxury_dining,highlights_mall_parking,highlights_no_alcohol_available,highlights_no_seating_available,highlights_outdoor_seating,highlights_party_music,highlights_pet_friendly,highlights_poolside,highlights_pre-ordering_required,highlights_private_dining_area_available,highlights_pure_veg,highlights_restroom_available,highlights_romantic_dining,highlights_rooftop,highlights_self_service,highlights_serves_alcohol,highlights_serves_cocktails,highlights_serves_jain_food,highlights_serves_non_veg,highlights_smoking_area,highlights_sneakpeek,highlights_sodexo,highlights_standing_tables,highlights_street_parking,highlights_subscription_available,highlights_sugar_free_options,highlights_table_reservation_not_required,highlights_table_booking_for_groups,highlights_table_booking_not_available,highlights_table_booking_recommended,highlights_table_reservation_required,highlights_takeaway_available,highlights_ticket_restaurant,highlights_unlimited_pizza,highlights_valet_parking_available,highlights_variable_menu,highlights_vegan_options,highlights_vegetarian_only,highlights_wheelchair_accessible,highlights_wifi,highlights_wine,highlights_work_friendly,highlights_
4.0,Ahmedabad,161,1.0,Laxmi Ganthiya Rath,https://www.google.com/maps/search/?api=1&query=Laxmi%20Ganthiya%20Rath%2C%201/2/3%2C%20HL%20Colony%2C%20Near%20Nehrunagar%20Cross%20Road%2C%20Ambavadi%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/laxmi-ganthiya-rath-ambavadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,7 AM to 10 PM (Mon-Sun),Street Food,"1/2/3, HL Colony, Near Nehrunagar Cross Road, Ambavadi, Ahmedabad",Very Good,['Quick Bites'],"Ambavadi, Ahmedabad",134.0,,0,Ambavadi,"['No Seating Available', 'Cash', 'Takeaway Available', 'Breakfast', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,162,1.0,Foodie's Call,https://www.google.com/maps/search/?api=1&query=Foodie%27s%20Call%2C%208%2C%20Basement%20of%20People%27s%20Plaza%2C%20Near%20Memnagar%20Fire%20Station%2C%20Vijay%20Cross%20Road%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/foodies-call-1-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,4 PM to 4 AM,Fast Food,"8, Basement of People's Plaza, Near Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad",Very Good,['Quick Bites'],"Navrangpura, Ahmedabad",128.0,,,Navrangpura,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Pure Veg', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,163,1.0,Shree Ambika Dalvada Centre,https://www.google.com/maps/search/?api=1&query=Shree%20Ambika%20Dalvada%20Centre%2C%20Gota%20Circle%2C%20S%20G%20Highway%2C%20Gota%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-ambika-dalvada-centre-gota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,10 AM to 10 PM,Street Food,"Gota Circle, S G Highway, Gota, Ahmedabad",Very Good,['Quick Bites'],"Gota, Ahmedabad",139.0,,0,Gota,"['Cash', 'No Seating Available', 'Standing Tables', 'Takeaway Available', 'Free Parking', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,164,1.0,Chetna Ganthia Rath,https://www.google.com/maps/search/?api=1&query=Chetna%20Ganthia%20Rath%2C%20218%2C%20Sunset%20Row%20House%2C%20Gurukul%20Road%2C%20Memnagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/chetna-ganthia-rath-memnagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,7 AM to 10 PM,"Street Food, Desserts","218, Sunset Row House, Gurukul Road, Memnagar, Ahmedabad",Good,['Quick Bites'],"Memnagar, Ahmedabad",131.0,,0,Memnagar,"['Cash', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Free Parking']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,165,1.0,Moti Bakery,https://www.google.com/maps/search/?api=1&query=Moti%20Bakery%2C%2032%20A%2C%20Royal%20Nawab%20Avenue%2C%20Juhapura%20Road%2C%20Sarkhej%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/moti-bakery-sarkhej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,7 AM to 11 PM (Mon-Sun),"Bakery, Fast Food","32 A, Royal Nawab Avenue, Juhapura Road, Sarkhej, Ahmedabad",Very Good,['Quick Bites'],"Sarkhej, Ahmedabad",151.0,,,Sarkhej,"['Cash', 'No Alcohol Available', 'Takeaway Available', 'No Seating Available', 'Desserts and Bakes']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,166,1.0,Ambica Dalvada and Khiru,https://www.google.com/maps/search/?api=1&query=Ambica%20Dalvada%20and%20Khiru%2C%203%2C%20Karma%20Shresh%20Tower%2C%20Anand%20Nagar%20Road%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/ambica-dalvada-and-khiru-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,9 AM to 8 PM,Street Food,"3, Karma Shresh Tower, Anand Nagar Road, Satellite, Ahmedabad",Very Good,['Quick Bites'],"Satellite, Ahmedabad",115.0,,,Satellite,"['Takeaway Available', 'Cash', 'Free Parking', 'Indoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,Ahmedabad,167,1.0,Shree Manmohan Kharek Centre,https://www.google.com/maps/search/?api=1&query=Shree%20Manmohan%20Kharek%20Centre%2C%206%2C%20Kimsim%20Complex%2C%20Near%20Ganesh%20Plaza%2C%20Navrangpura%20Bus%20Stand%20Road%2C%20CG%20Road%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-manmohan-kharek-centre-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,2pm – 11:30pm (Mon-Sun),Fast Food,"6, Kimsim Complex, Near Ganesh Plaza, Navrangpura Bus Stand Road, CG Road, Navrangpura, Ahmedabad",Very Good,['Quick Bites'],"Navrangpura, Ahmedabad",98.0,,380009,Navrangpura,"['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Free Parking', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,168,1.0,Shree Ambika Dalvada Centre,https://www.google.com/maps/search/?api=1&query=Shree%20Ambika%20Dalvada%20Centre%2C%20D/5-6%2C%20Swaminarayan%20Avenue%2C%20AEC%20Cross%20Road%2C%20Naranpura%20Road%2C%20Naranpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-ambika-dalvada-centre-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,9 AM to 9 PM,Street Food,"D/5-6, Swaminarayan Avenue, AEC Cross Road, Naranpura Road, Naranpura, Ahmedabad",Good,['Quick Bites'],"Naranpura, Ahmedabad",118.0,,0,Naranpura,"['Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Lunch', 'Indoor Seating', 'Free Parking', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.6,Ahmedabad,169,1.0,Mayur Bhajiya,https://www.google.com/maps/search/?api=1&query=Mayur%20Bhajiya%2C%20LL33%2C%20C%20Tower%2C%20Indraprasth%20Tower%2C%20Near%20Drive%20in%20Cinema%20Road%2C%20Gurukul%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mayur-bhajiya-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,10 AM to 8 PM,Street Food,"LL33, C Tower, Indraprasth Tower, Near Drive in Cinema Road, Gurukul, Ahmedabad",Good,['Quick Bites'],"Gurukul, Ahmedabad",109.0,,,Gurukul,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Delivery', 'No Seating Available', 'Dinner', 'Pure Veg', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,170,1.0,Gita Samosa Centre,https://www.google.com/maps/search/?api=1&query=Gita%20Samosa%20Centre%2C%208%2C%20Earth%20Complex%2C%20Anand%20Nagar%20Road%2C%20Satellite%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gita-samosa-centre-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,8 AM to 10 PM,Street Food,"8, Earth Complex, Anand Nagar Road, Satellite, Ahmedabad",Good,[],"Satellite, Ahmedabad",111.0,,0,Satellite,"['Cash', 'Takeaway Available', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,171,1.0,Maharaj,https://www.google.com/maps/search/?api=1&query=Maharaj%2C%201%20%26%202%2C%20Kunjan%2C%20Kumkum%20Society%2C%20Near%20Sardar%20Patel%20Statue%2C%20Stadium%20Road%2C%20Naranpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/maharaj-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,8 AM to 9:30 PM,Street Food,"1 & 2, Kunjan, Kumkum Society, Near Sardar Patel Statue, Stadium Road, Naranpura, Ahmedabad",Good,['Quick Bites'],"Naranpura, Ahmedabad",120.0,,,Naranpura,"['Cash', 'Debit Card', 'Breakfast', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Free Parking', 'Digital Payments Accepted', 'Pure Veg', 'Air Conditioned']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,Ahmedabad,172,1.0,Diwan Bhel Pakodi Centre,https://www.google.com/maps/search/?api=1&query=Diwan%20Bhel%20Pakodi%20Centre%2C%202%2C%20Shivalay%20Apartment-%202%2C%20Opposite%20Hasubhai%20Park%2C%20%20Jodhpur%20Gam,https://www.zomato.com/ahmedabad/diwan-bhel-pakodi-centre-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,11 AM to 10 PM,Street Food,"2, Shivalay Apartment- 2, Opposite Hasubhai Park,  Jodhpur Gam",Very Good,['Quick Bites'],"Satellite, Ahmedabad",95.0,,,Satellite,"['No Seating Available', 'Cash', 'No Alcohol Available', 'Takeaway Available', 'Free Parking', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Ahmedabad,173,1.0,Premvati,https://www.google.com/maps/search/?api=1&query=Premvati%2C%20Near%20Police%20Commissionar%20Office%2C%20Shahibagh%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/premvati-shahibagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,9 AM to 8 PM,Street Food,"Near Police Commissionar Office, Shahibagh, Ahmedabad",Good,['Quick Bites'],"Shahibagh, Ahmedabad",100.0,,0,Shahibagh,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Free Parking', 'Pure Veg']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,Ahmedabad,174,1.0,Astodia Juice Corner,https://www.google.com/maps/search/?api=1&query=Astodia%20Juice%20Corner%2C%20Infront%20of%20S.T%20bus%20Stand%20Astodia%20Darwaja%2C%20Astodia%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/astodia-juice-corner-astodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,10 AM to 1 AM,"Beverages, Ice Cream","Infront of S.T bus Stand Astodia Darwaja, Astodia, Ahmedabad",Very Good,['Beverage Shop'],"Astodia, Ahmedabad",102.0,,,Astodia,"['Cash', 'No Alcohol Available', 'Takeaway Available', 'No Seating Available']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Ahmedabad,175,1.0,Moti Bakery,https://www.google.com/maps/search/?api=1&query=Moti%20Bakery%2C%20Beside%20Ritz%20Hotel%2C%20Kapasia%20Bazar%2C%20Kalupur%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/moti-bakery-kalupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,7 AM to 11 PM,"Bakery, Fast Food","Beside Ritz Hotel, Kapasia Bazar, Kalupur, Ahmedabad",Good,['Bakery'],"Kalupur, Ahmedabad",80.0,,0,Kalupur,"['Takeaway Available', 'Cash', 'Breakfast', 'Indoor Seating', 'Desserts and Bakes']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,176,1.0,Bera Samosa,https://www.google.com/maps/search/?api=1&query=Bera%20Samosa%2C%20Near%20Masjid-E-Hazra%2C%20Sarkhej-Makarba%20Road%2C%20Sarkhej%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bera-samosa-sarkhej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,"12 Noon to 9 PM (Mon-Thu, Sat-Sun), 12 Noon to 12:30 PM, 2:30 PM to 9 PM (Fri)",Street Food,"Near Masjid-E-Hazra, Sarkhej-Makarba Road, Sarkhej, Ahmedabad",Good,['Quick Bites'],"Sarkhej, Ahmedabad",79.0,,,Sarkhej,"['Cash', 'Takeaway Available', 'Indoor Seating']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,177,1.0,Shree Gokulesh Farari Centre,https://www.google.com/maps/search/?api=1&query=Shree%20Gokulesh%20Farari%20Centre%2C%204%2C%20Ashvarath%2C%20%20Near%20Galaxy%20Cinema%2C%20Naroda%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/shree-gokulesh-farari-centre-naroda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,10 AM to 10 PM,Street Food,"4, Ashvarath,  Near Galaxy Cinema, Naroda, Ahmedabad",Good,['Quick Bites'],"Naroda, Ahmedabad",85.0,,,Naroda,"['Cash', 'Takeaway Available', 'Free Parking', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Ahmedabad,178,1.0,Mayur Bhajiya,https://www.google.com/maps/search/?api=1&query=Mayur%20Bhajiya%2C%20Opposite%20Ankur%20Complex%2C%20Naranpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/mayur-bhajiya-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,9:30 AM to 8:15 PM,Street Food,"Opposite Ankur Complex, Naranpura, Ahmedabad",Good,['Quick Bites'],"Naranpura, Ahmedabad",74.0,,0,Naranpura,"['Standing Tables', 'Delivery', 'Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,179,1.0,Iscon Ganthiya,https://www.google.com/maps/search/?api=1&query=Iscon%20Ganthiya%2C%20Opposite%20V.S.%20Hospital%2C%20Ellis%20Bridge%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/iscon-ganthiya-1-ellis-bridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,5 AM to 11:30 PM,Street Food,"Opposite V.S. Hospital, Ellis Bridge, Ahmedabad",Good,['Quick Bites'],"Ellis Bridge, Ahmedabad",90.0,,,Ellis Bridge,"['Delivery', 'Breakfast', 'Cash', 'Takeaway Available', 'Free Parking', 'Pure Veg', 'Indoor Seating', 'All Day Breakfast']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.6,Ahmedabad,180,1.0,Gondal Gathiya,https://www.google.com/maps/search/?api=1&query=Gondal%20Gathiya%2C%20Tulsikunj%20Society%2C%20Indiacolony%20Road%2C%20Bapunagar%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/gondal-gathiya-bapunagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,"7 AM to 1 PM, 4 PM to 8:30 PM",Fast Food,"Tulsikunj Society, Indiacolony Road, Bapunagar, Ahmedabad",Good,['Quick Bites'],"Bapunagar, Ahmedabad",91.0,,380024,Bapunagar,"['Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'No Seating Available', 'Dinner']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,181,1.0,Yogesh Khaman House,https://www.google.com/maps/search/?api=1&query=Yogesh%20Khaman%20House%2C%20Alishan%20Complex%2C%20Stadium%20Road%2C%20Naranpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/yogesh-khaman-house-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,8 AM to 8 PM,Fast Food,"Alishan Complex, Stadium Road, Naranpura, Ahmedabad",Good,['Quick Bites'],"Naranpura, Ahmedabad",75.0,,0,Naranpura,"['Cash', 'Standing Tables', 'Takeaway Available', 'Breakfast', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Ahmedabad,182,1.0,Bera Samosa,https://www.google.com/maps/search/?api=1&query=Bera%20Samosa%2C%20Advance%20Cinema%20Road%2C%20Opposite%20CTO%20Office%2C%20Bhadra%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bera-samosa-bhadra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,11 AM to 10 PM,Street Food,"Advance Cinema Road, Opposite CTO Office, Bhadra, Ahmedabad",Good,['Quick Bites'],"Bhadra, Ahmedabad",58.0,,,Bhadra,"['Cash', 'Takeaway Available', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,183,1.0,Navin Chavana And Sweet Mart,https://www.google.com/maps/search/?api=1&query=Navin%20Chavana%20And%20Sweet%20Mart%2C%20Near%20Navrangpura%20Bus%20Stand%2C%20Navrangpura%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/navin-chavana-and-sweet-mart-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,5 AM to 8:30 PM (Mon-Sun),"Mithai, Street Food","Near Navrangpura Bus Stand, Navrangpura, Ahmedabad",Good,['Sweet Shop'],"Navrangpura, Ahmedabad",59.0,,,Navrangpura,"['Takeaway Available', 'No Seating Available', 'Cash', 'No Alcohol Available', 'Pure Veg', 'Desserts and Bakes', 'Free Parking']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,Ahmedabad,184,1.0,Bera Samosa,https://www.google.com/maps/search/?api=1&query=Bera%20Samosa%2C%2025/1%2C%202%2C%20Bhatiar%20Gali%2C%20Khas%20Bazaar%2C%20Bhadra%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/bera-samosa-house-bhadra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,11 AM to 9:30 PM,Street Food,"25/1, 2, Bhatiar Gali, Khas Bazaar, Bhadra, Ahmedabad",Good,['Quick Bites'],"Bhadra, Ahmedabad",56.0,,0,Bhadra,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'Pure Veg', 'Indoor Seating', 'Free Parking']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.9,Ahmedabad,185,1.0,Kapil Raj Bhajiya House,https://www.google.com/maps/search/?api=1&query=Kapil%20Raj%20Bhajiya%20House%2C%20Opposite%20Pukhraj%20Hospital%2C%20Ramnagar%20Chowk%2C%20Sabarmati%2C%20Ahmedabad,https://www.zomato.com/ahmedabad/kapil-raj-bhajiya-house-sabarmati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,100,,8 AM to 8 PM,"Street Food, Fast Food","Opposite Pukhraj Hospital, Ramnagar Chowk, Sabarmati, Ahmedabad",Good,['Quick Bites'],"Sabarmati, Ahmedabad",58.0,,0,Sabarmati,"['Takeaway Available', 'Breakfast', 'Cash', 'Free Parking', 'Indoor Seating', 'Pure Veg']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
